Time,PositionX,PositionY,PositionZ,OrientationX,OrientationY,OrientationZ,OrientationW
14.0405,1.704805,2.071807,5.498217,-0.001710918,-0.3539476,0.02173181,0.9350112
14.0514,1.704805,2.071825,5.498238,-0.001729542,-0.3540086,0.02172263,0.9349884
14.06321,1.704799,2.07183,5.498251,-0.001850667,-0.3539951,0.0217059,0.9349936
14.07415,1.704686,2.071847,5.498135,-0.001925339,-0.353926,0.02172285,0.9350193
14.0848,1.704706,2.071873,5.49812,-0.001899196,-0.3540002,0.02175859,0.9349903
14.09684,1.704653,2.071815,5.498102,-0.00212591,-0.353954,0.02170826,0.9350085
14.10813,1.704654,2.071811,5.498117,-0.002113754,-0.353932,0.02171437,0.9350168
14.11828,1.704672,2.071826,5.498118,-0.002106868,-0.3539861,0.02175053,0.9349954
14.12907,1.704646,2.071848,5.498128,-0.002113381,-0.3539419,0.02176783,0.9350117
14.14011,1.704652,2.071852,5.498099,-0.002108541,-0.3539556,0.02180549,0.9350057
14.15141,1.704691,2.071901,5.498098,-0.002216834,-0.3539816,0.02180121,0.9349957
14.16277,1.704718,2.07188,5.498077,-0.002240877,-0.3539301,0.02177687,0.9350157
14.17364,1.704712,2.071904,5.498076,-0.00223304,-0.3539592,0.021719,0.9350061
14.18442,1.704712,2.071892,5.498057,-0.002237234,-0.3539636,0.02175109,0.9350036
14.19558,1.704693,2.071879,5.498113,-0.002304401,-0.3540619,0.02171643,0.934967
14.20711,1.704643,2.071871,5.49811,-0.002347651,-0.3540552,0.02166069,0.9349707
14.21812,1.704644,2.071889,5.49812,-0.002320208,-0.354067,0.02172142,0.934965
14.22899,1.704665,2.071916,5.498137,-0.002371452,-0.35402,0.02166623,0.9349839
14.24061,1.704693,2.07189,5.498083,-0.002400403,-0.3541174,0.0216121,0.9349482
14.25128,1.704743,2.071856,5.498064,-0.002463107,-0.3541126,0.02161606,0.9349498
14.26316,1.704727,2.07188,5.498036,-0.002480163,-0.3540886,0.02161517,0.9349588
14.27398,1.704741,2.07185,5.498034,-0.002580799,-0.3541024,0.02159999,0.9349537
14.28669,1.704728,2.071876,5.498039,-0.002587381,-0.3540884,0.02154278,0.9349602
14.29599,1.704701,2.071886,5.498053,-0.002675391,-0.3540778,0.02154018,0.9349642
14.30712,1.704742,2.071851,5.49801,-0.002731812,-0.3541245,0.02153537,0.9349464
14.31857,1.704731,2.071859,5.498033,-0.0027474,-0.3541684,0.02154036,0.9349296
14.32914,1.704743,2.071846,5.498002,-0.00277616,-0.3541211,0.02145912,0.9349493
14.34039,1.704798,2.071865,5.498034,-0.002778539,-0.3541455,0.02149512,0.9349393
14.35128,1.704775,2.071864,5.49802,-0.002771208,-0.3541356,0.02141441,0.9349449
14.36206,1.704785,2.071871,5.498031,-0.002737463,-0.3542517,0.02139109,0.9349015
14.37331,1.704789,2.071784,5.497955,-0.002805299,-0.3543389,0.02129702,0.9348704
14.38454,1.704774,2.071785,5.497954,-0.002849671,-0.3543122,0.02136119,0.9348789
14.40697,1.704783,2.071734,5.497956,-0.002870784,-0.3542963,0.02139616,0.9348841
14.41415,1.704777,2.071743,5.497953,-0.002895502,-0.354318,0.02138502,0.9348761
14.41886,1.704776,2.071747,5.49796,-0.002973599,-0.3543255,0.02136143,0.9348735
14.42401,1.704773,2.071761,5.497953,-0.00292581,-0.3543138,0.02131218,0.9348792
14.43479,1.704829,2.071757,5.497925,-0.00308358,-0.3543051,0.02134388,0.9348813
14.446,1.704825,2.071777,5.497925,-0.003090694,-0.354379,0.0213676,0.9348527
14.45713,1.704813,2.071766,5.497907,-0.003223821,-0.3543412,0.0212595,0.9348691
14.46825,1.704813,2.071711,5.497957,-0.003254921,-0.3543173,0.02135415,0.9348758
14.47944,1.704768,2.0717,5.497983,-0.003298952,-0.3543352,0.02122764,0.9348717
14.49049,1.70478,2.071666,5.497993,-0.003371727,-0.354302,0.02114539,0.9348859
14.5338,1.80434,1.279,3.520642,0,-0.7156928,0,0.6984153
